Category1;Value1;Value2
C;11.845955130280862;13.114024232313508
E;8.958738786875402;22.212946473491968
C;6.804760541663088;24.640050167868253
B;12.980275044199683;17.45973505858558
C;14.10902977880952;12.445983638191093
B;13.085613547539364;19.750355027777637
C;9.328428122040501;27.36869176268557
A;7.6907313225423115;26.75558198380434
C;7.868634604360867;17.429429391466538
B;6.632534864771903;12.301487381741344
E;9.785242763179909;17.412921677902567
B;13.211355916164909;17.189134095608527
C;9.716674736255513;22.678680699828664
E;10.60464580069655;19.36999098257527
A;12.751193928608417;15.480414729577149
E;9.1918093763352;26.625578403564006
C;14.071062913439189;20.842555204669004
A;13.984188814994907;22.612493916385645
B;9.737777322639035;9.650087395212397
C;8.844931471961575;5.454410775816285
A;11.394476092780625;11.37472531133355
B;9.304950114962285;17.116739446359347
B;7.686889565865327;23.458136105682854
C;12.56247730704596;5.946518777556211
A;12.43289477455416;29.55711238623192
D;10.311023207527121;21.023396160620756
E;7.474270492543644;28.161769957699462
E;7.540947497565227;14.684179505155228
C;10.214458576838306;23.023159605034945
A;9.000257930989935;20.511175579824727
C;9.317814135716784;24.906117878327326
A;12.043926310120007;18.597251794401696
A;11.466358634845115;22.83929125404553
B;12.756285360995225;26.6131719126272
B;8.018753553245485;16.09294223664935
C;9.313616862626576;21.453465394937897
C;11.517963390920226;8.67282657666591
B;10.896156682025783;24.215018114380147
B;13.064760765175244;31.727975260774937
E;10.84107341180814;12.533383713507828
B;13.696218208211105;19.45171243743234
B;11.080035603446282;25.28288780548468
A;12.12433489517732;20.188504840799304
C;9.352970106431085;20.990597308959355
C;10.028574423767978;17.65400335085817
B;11.82188880767895;17.431086481472512
A;13.225956341186109;19.479835078487735
C;11.458473898621506;20.250028532836136
C;9.833656456130761;12.911352430536141
B;12.754670059056684;19.603868084323828
E;5.616042687440238;29.41120363225596
A;7.155530996986252;17.485197238466572
B;11.363268447336779;12.576470102752234
E;10.02821671250625;19.09150359208144
B;11.21102730224833;15.71232312725422
C;10.128815044863885;11.969949048068363
B;11.141891389207746;20.835010770395726
B;8.371194358013618;15.738307777093532
E;11.140972172159382;16.25171499888035
B;11.988829056415168;20.920564282312334
D;12.441101207862465;10.800952427825992
B;14.027108589297399;9.550582098493251
B;10.488196887004774;24.02523316701159
A;10.547822173694358;8.414998395655502
C;6.953655071652305;14.139933828155872
B;8.93717719772315;9.200962787669376
D;9.613835851986774;17.083181198907006
B;12.10063910455271;22.568352485906992
E;8.777997751820742;20.67402769239426
A;11.592680039497665;34.3512403367437
D;9.99675656607324;26.521493706734006
C;9.645663769770476;14.413052899060393
C;10.497787938266512;12.817669971041536
D;9.217687255494315;36.24012764585301
C;9.141925503814669;26.375432034400177
C;6.5904281884197715;23.53621764361743
A;9.50409158534422;20.44911087329371
A;9.040063707702547;21.641129404850105
E;8.96803802130184;11.107560347105442
C;10.833746125180081;20.942235021180608
C;11.317263905581019;20.42738838475409
B;10.464389009284655;14.57516694139112
A;11.990830380898949;16.76884127858913
A;11.15112385166073;29.091058360661336
C;9.409887620388716;19.248950478230825
B;9.07428742857124;32.42702781519866
B;10.625644473533693;9.555923381075699
B;11.147534219803802;16.867218882645513
A;12.795688614062996;10.716328692518486
B;12.38234608988019;12.743465276648994
B;8.917053986985662;15.030765766044217
C;9.795987439745476;21.891857760623548
B;11.34203560983554;21.600957026482323
B;12.135995556117944;15.924258082234367
A;11.877938937409585;6.633202655980508
A;9.872244334337307;28.86615723819292
B;7.491954695142967;18.28541170378186
B;8.002127247508817;13.302258978193166
C;10.545267028638829;21.649584686420525
B;10.684451158848692;21.226671023139044
C;7.80264125313123;18.06394121000021
D;10.089139221778543;20.89118609384903
C;11.262448713943567;13.06982095755189
A;7.697546684985712;24.559477059058903
B;12.209994403608828;14.018797431458779
A;9.24493770288035;16.366582068179408
B;12.515226225153302;23.892810896909452
E;8.9330951084482;27.2237537900614
A;7.946749034231642;29.51464740827803
B;9.083726020316561;26.334789430799432
C;9.80970375384536;18.05556689718931
C;9.223040186457037;10.753801585397223
B;9.567997156853773;28.430333513617363
A;10.667930299352381;28.224175933429855
B;9.657641260407202;15.968143079879026
B;9.867775212095985;25.52713422694736
A;6.581547201594808;18.00693323641557
B;10.783396032020946;29.00766130107037
A;9.821593404616664;16.910812025577307
A;13.220585960965742;31.87190772529102
B;8.120869665492084;24.716723285589474
A;6.383409343000971;30.78526906811592
B;11.236136987860084;17.217216382100723
C;10.693054036626;22.43017762666516
D;7.983133958937708;14.184324809933809
B;6.940502089991817;25.06393551271518
A;13.07479346136858;25.394249197022745
A;12.828220781213563;34.38214350920712
C;5.025086482587741;22.892238783317893
C;9.083553941486999;24.34456521503656
A;13.328384109567798;17.17501774097731
E;9.047874884444266;23.24827623581143
A;9.018775531946694;17.720652747874496
B;9.434481344741263;20.695164553052
C;7.758206052463681;21.04709396927477
D;6.5904485115439115;17.886170759904978
C;12.105094621469497;20.377670579251962
D;6.314126187504648;17.74822898171948
B;10.494542904217512;17.721613249796967
D;11.773158985515298;26.459987909013627
A;7.097547402197684;21.05248185095847
D;8.151463194809857;22.082397633201662
B;12.42635837678318;11.256171386086784
D;11.06578344045408;22.540749990982338
B;8.765428586242226;23.182540783851426
C;12.404498006722342;17.609968263867483
B;12.413071446908605;32.51017805756415
C;10.538105386031415;6.264636414895609
A;8.199679544252675;24.70620281462328
A;9.17310259305641;24.276828829729173
B;10.57277348791078;23.249497591996473
A;9.622810341705023;21.05727623383174
D;11.877914356469702;23.304075935750227
B;6.9404518397813275;25.209052877335363
E;7.011472941867522;15.644674497008037
B;10.361742222964866;21.79517373308054
A;9.016911172386191;18.900098947860176
C;8.745902770604518;13.437389598646948
C;6.463886561651206;24.303019847679735
B;10.039091689596363;16.6138374518958
B;9.894489783998468;11.012847951323197
C;11.306957963903482;16.765336035790106
B;10.137812266241944;15.206606611441217
E;9.734791843519007;26.17087405514066
E;12.354001273580675;20.919158843348466
C;7.375065393102901;28.294296474139642
A;11.072778437695153;16.000662612601726
C;6.657705670409302;25.245019231378997
A;8.323276239998386;37.037737488847476
A;7.5746857347533725;22.13619480276284
B;11.563885070903837;25.169893173938917
B;9.869179532809213;24.161105985352435
D;9.972993510814046;11.46754803544504
C;7.786534024541098;23.514903784804705
C;9.400613008134222;21.838737923897412
B;8.473069393381778;18.441515699610143
B;10.766910029708432;14.695781754770717
B;8.017817729336773;24.163899441962222
E;12.659588730410151;14.165577562336273
A;6.648839100751811;32.801873628091386
D;8.386960335086878;20.68501450092877
B;13.354401019932192;12.660157713280979
B;9.12972250407593;16.916022330029968
C;7.370242671191177;18.331193970261097
B;10.438143125075337;34.47425992354307
D;9.049215515570916;14.692466319143023
E;8.328259488763388;19.302696420491678
B;7.808258378402565;16.773029780809864
B;15.536747211251885;22.995550913489986
B;9.496896199631728;16.868699517769734
E;6.148865279334245;13.165660003161738
B;12.987419518011068;18.82823252122281
C;11.222141810221142;18.20363694000654
C;8.467067137960424;16.44653373425592
C;8.133761822627717;16.767137846617295
A;11.346945592316462;27.108174787286018
C;9.50616334502109;18.081558714394973
E;6.148044363109797;13.195234025129404
A;13.574479929209337;17.227304217200864
B;9.132019075568087;20.326013956792355
E;12.991143472964852;11.982382180691875
A;12.55686991593143;29.75586776003839
D;7.997980911034372;25.20547686503763
B;12.066379728726297;28.581036461712678
B;8.697114900272638;22.352768752926096
D;6.266598826392116;7.437815299219398
B;9.150803667955715;29.21200229983108
B;10.795275003552558;14.818589841740645
B;9.074526704007324;15.306879535987406
B;9.385903318149797;20.937950863732663
A;12.287132089857225;28.269379080020897
B;10.212987960580184;26.3197228037144
E;8.313403377430095;25.437686721056124
B;11.404060647334653;18.12903768275268
C;10.395351133908491;18.03435484344733
B;4.956790397075914;22.0756620078804
C;10.856705827542898;19.219574952298803
A;10.783657415432204;25.33590744397612
E;10.04024225916172;24.98070598697136
B;11.78340116213915;23.548047927036233
B;8.655212831346995;4.844232309383727
A;10.672999577641802;20.767930182063584
A;6.866081257665295;19.34687671560379
B;10.814180766797664;21.008153610557187
B;13.906119391079793;15.47405216872156
D;8.010287295064918;12.051284537604648
B;8.48039573602445;22.77883087985024
B;8.579969114216896;17.86219209360763
C;10.259996451603191;23.448157962245595
C;7.873927454292564;15.974513733891374
A;10.84249475738196;28.49546384295606
A;11.69367989093833;26.00638905542458
A;11.06869442690757;21.78096265127528
C;6.463169148723855;18.720269519684315
C;11.990335330317212;25.114453266789184
B;11.87473482850736;22.355286891424434
D;11.660322744692609;21.43150512758363
D;10.74568449731165;26.257192457357654
B;10.440378628410265;28.55921692643984
D;12.064778796252794;12.485532893086733
B;13.847026975206909;13.697695355901162
A;8.0939190732703;15.318435647127213
B;12.156250791589544;10.98545241413869
A;9.827565803985095;19.623508846585093
B;9.740653895942799;23.600698731467038
E;6.926938619235923;19.871490230285982
A;9.43042118096921;16.795270150322626
A;8.00547008406317;26.75874654277495
B;9.072291140988108;20.8433384192405
E;7.8036272324437;22.05789780419791
B;9.102183225373988;26.92540882939856
B;9.187779285953194;19.260548366893197
A;10.1935098368776;32.36128443574808
A;6.770500275417338;17.313109976769404
E;7.108963704509353;31.987689227077396
E;10.723828541461053;14.151588908525476
A;8.405123765859802;23.10490941728265
E;12.149059580459863;16.14480698716258
C;10.450539444030094;26.717396701886557
D;11.213524300412814;17.130604352849428
B;12.821384640841789;21.745227143864515
B;9.380578376386854;16.096748023750582
B;8.851026589167448;25.623351041999687
C;11.743405171197626;16.065492436165165
A;11.019027127859372;30.10048906845601
A;9.625339380357397;14.024017358231658
B;12.782915933911884;11.926232490031119
C;9.575511380320139;25.70931246847452
B;10.065547275111562;16.45013815841887
C;10.042445301668517;19.956576119302785
E;8.130812210203057;18.066553076985674
A;10.155170778972781;12.124350397083859
C;12.793520354796982;19.53803801516997
B;10.889936630752352;27.589495369833813
D;10.062126852797864;26.018822019833394
A;9.676465437668663;21.39075657575555
C;10.661734056812703;26.67360975821064
D;11.49953325697837;13.64288849183494
E;11.218477661779506;18.047274026569962
C;9.336270276356041;22.37482964438125
B;10.64956318822023;19.21751103909733
C;10.959879482296557;18.519060017140657
D;7.985610024946043;12.79613760607343
B;10.33646108236739;7.51195166814373
A;5.677392227395276;24.907198549697817
E;10.96506741964237;21.459329439513354
C;11.320686109125363;25.411990269260556
C;11.495092251572919;17.376584347049754
B;9.209906295660865;15.723332691034436
C;10.61809367004807;20.039287799819807
B;12.847907691082334;25.125197891676898
C;12.827539296582518;18.611286710074076
A;9.94165460154688;24.810711105970917
C;10.27863926145912;13.962151966441478
E;12.221822289468866;19.031317200980798
A;6.99839596947565;19.579315135531814
E;9.35384851464595;27.35833966353152
B;12.671140911073513;21.24576438809545
D;11.950401083369533;30.476465109765172
C;10.73852755529981;11.913891200315105
B;6.988335189338759;20.779513426467677
C;9.900179533917676;21.076388235082675
D;8.820169207500134;23.720559185521203
B;10.662077805634427;15.119840381306652
B;8.38130663041024;30.106678036465016
C;7.948553210050785;20.077783648830554
D;5.870269444632717;13.477594922390491
C;12.443609369953403;19.903850057518287
C;9.200458977113884;18.12103086271932
B;10.31429156740507;36.699410853483975
D;9.995523767051639;26.29966159715008
A;7.865132134079001;20.297968134249306
B;7.481870177103613;19.32849988880477
A;7.9893697480055295;25.70634117488879
B;8.553663122341215;25.993172961969286
B;10.73321249402761;2.5307004840761067
B;8.408564672958777;23.857958928400002
C;13.492981263189243;20.16779926387176
B;12.054302071786303;12.133137069278142
B;11.616719099331416;25.281284837745062
B;9.7606821950537;33.47712808134959
B;13.028561471440968;23.340775680966686
B;9.563988737757752;26.602570653541186
A;9.937477171691508;30.82471455178642
C;10.339949079498538;15.01842709567969
C;11.403646081086688;8.854571328998496
C;11.273816158005971;23.94119637985701
B;9.049749443110793;18.514330781351294
B;8.934012561148093;11.754959285770742
D;11.27980591430417;19.53098038318524
B;11.430473167782466;24.36528424274372
B;9.213297750354254;19.10617001141384
A;6.825623860643092;15.279034215589775
B;9.585367807983511;18.65895763822094
B;11.247051597651717;19.883141208191926
B;13.610833692839561;8.423106424243507
B;7.604084075318676;19.14335028097584
B;9.146857494338853;11.93395716713065
C;9.221192876949246;23.95415571212658
C;12.711610678863003;10.633744546479331
D;9.930116999082735;26.076153227305618
C;8.18534688125547;17.54500958471635
E;11.117390565843639;16.74214575936793
A;9.190722959918107;21.766727583811832
A;7.551225453284092;14.803793328659648
A;8.2144533854477;21.672474524780384
C;13.468083908845237;15.607347351869777
D;10.768418443298925;16.659592926051385
B;10.215520110905086;22.432125015974812
E;9.500212528375908;13.168515597593704
A;10.584297684237598;12.413976189425858
E;10.560471892004989;21.48935304446205
B;10.584337656414652;19.83860088506369
A;10.229690180555506;21.012156468856354
B;11.737596676611098;21.965835420328524
B;10.046208692001462;20.344253322841887
B;8.044122328894723;23.64855574380241
B;8.775154218198264;20.58461772187195
D;6.0419626130205755;7.956176601948183
B;14.053634232084786;9.512692432028867
B;11.725509183905373;31.5676950814525
C;8.339859009741525;20.000431202353177
C;9.4363103012058;25.701449910302582
B;8.726247051587134;17.925776566237545
B;13.085094422748234;19.65190943363642
A;7.160245671458142;17.279812074374938
A;10.228952117637558;34.79556398876819
C;9.782944314870305;21.519454534184856
A;11.65367726141823;16.790852566962815
B;9.79198154455061;10.090761719418856
C;6.48358224668913;31.842400656415112
A;9.497764330715118;19.02032968863018
B;8.05567556411335;24.465374717369585
B;10.159159093113121;25.135983741839276
E;12.868354073040653;17.223016859417775
B;6.521149511535444;24.034716652316938
D;8.399554529200193;16.375170279490295
B;8.894614092433006;14.057441827763505
A;9.236737809173578;26.986788155073274
C;11.480251328210489;19.050863721066804
E;9.652911164877224;23.111077001615932
C;10.83160545144089;22.465525963290627
D;8.748453912536448;23.827591760331735
D;10.459848690835875;10.66077839479025
B;11.55559526175543;16.48825681210178
B;8.535400900525824;18.05314905502145
C;11.56271623961303;15.011127962591058
B;10.104745537455138;22.574041088098326
D;12.090920480964506;27.121358465575383
E;9.597160199846053;28.071107932077787
B;10.762489310324197;17.9647714087407
B;9.91878753664294;21.751795174747443
C;9.807575475918842;22.673861026940596
B;10.51786085645138;23.727536565221175
D;11.073614938449808;14.731189561564136
B;7.50087017615199;30.923481609589796
C;12.867267217635757;25.559121106078667
A;6.280673918900403;25.71589606215465
C;8.630375780522208;27.220760341402382
B;9.8114618584702;23.204815653595908
B;10.824711938171896;13.836119461694166
A;13.152345055482757;19.166163610669358
C;6.283417023549785;10.093679629628507
D;8.98461174322058;22.490435058194507
B;5.746333024401469;18.98471805100672
A;10.063243947820496;19.75686569883841
A;10.543367169000062;27.224006780513907
C;13.181591484342505;17.258035768661244
C;10.241269521786908;18.487261047367543
B;12.08805025888476;20.131839775779298
B;11.167674163078118;8.960046503518205
B;9.129503605989663;18.40361806542798
B;7.182078506415921;5.085230526282899
B;10.550004596583621;16.486870628625564
E;7.015795965709272;25.131134320356963
A;12.590414145339288;22.683599349506416
C;9.675875795926352;16.43107813727554
B;12.390354823022832;20.244789309342874
B;9.039571131735201;13.550062597217567
C;10.537701572801984;19.98593958110288
C;10.418697714669378;37.581921712955065
E;9.909911763978153;31.07480792223159
A;9.134680973206816;20.315732780103566
A;10.78491203694104;20.960864989492247
C;8.147673473033583;14.122608112192694
B;7.581129342081883;15.189265352293697
B;12.485653786653655;22.173105932628165
A;11.4543359777842;16.850644606181092
A;10.13178321720448;25.42489756910949
D;13.330284765087562;29.41811408586654
A;9.46446896255031;21.995724708686232
B;12.64540643997796;20.61042323503956
B;10.351148169851644;9.91532225053609
B;7.950498499847219;24.485661471632298
A;13.6960803835417;13.13797219076565
B;11.981421693248171;17.49194522819948
A;9.757957937980871;25.75745535431081
D;11.454342519067898;26.178548985854192
B;9.192593132004186;17.200954835899296
B;11.658298070119084;17.54650679048008
D;5.217842869432081;15.804086760459969
C;7.960397332610812;12.812877528044535
B;11.958519488573925;16.191227107374548
B;9.500688923562162;10.321219886511868
B;10.415084589777484;24.098375489049587
C;7.306428675769131;22.367141630971254
E;13.695733991404206;23.363175709223075
C;12.381059287435352;14.273575696549143
B;9.598629563249341;12.829576618909662
C;9.190608286273347;20.32108564588136
B;12.059208722839386;20.384615389701352
A;13.964940900337854;19.116381034922327
B;11.907520511622707;18.263100384872903
E;14.343605334793203;30.26465466616632
A;8.155297341876164;22.55615007075787
C;8.36122633900242;31.824070348798948
B;7.622117763893303;27.6137901525898
B;10.883521299298959;30.21962555610407
A;10.35120709960874;13.553223401863988
B;9.696097753056028;23.55902594598818
C;11.618517256246598;17.409407066039762
B;12.464657210429328;10.019679731842803
C;6.9486751814263155;28.976019017333154
C;8.80605594419777;18.237844845766226
E;11.64028718824612;13.669390218399894
B;9.064522632282836;17.51261682050784
B;8.403587847283692;15.222655263357083
A;12.037074855300789;15.837812194299996
E;7.42099986055204;18.670379658904103
E;9.39684038441779;30.38489115826846
B;10.657288051609617;16.002096700732245
D;8.852360172179763;29.955623985315142
B;11.56631131202635;25.09302077587713
C;8.862246049605261;22.377629381516517
A;12.817238986891839;24.48872019351125
C;9.748507405008455;20.081933983024744
A;11.342540273410707;27.716300623180558
D;11.492047905965633;23.401881579602605
C;8.744919994511854;10.012004089846922
C;5.893026902688223;21.777511591339792
A;10.72151150932767;24.70383885795569
B;10.14457669424974;18.265992688392696
B;11.111652055150255;20.757535236283594
B;9.546945055234325;16.32285203195356
A;9.139144602398568;11.734246063618638
E;14.016946021963399;10.69773877441256
B;7.055291876978444;10.777592077586819
B;11.467900956728476;24.014268454823192
B;8.850796283633217;5.058309749742028
B;9.328442764519156;16.001120438219115
C;9.365794334852069;15.406080288527733
B;8.393131451657485;18.307042784075215
E;11.14244842047248;8.861410700382784
B;12.781287191899914;22.42332856844371
E;10.940027322493323;12.361031635040607
D;10.20676399242419;26.794433244255615
B;8.027119001801507;16.269405874467004
E;11.033650531648902;19.42632185952848
A;14.312699263458597;20.022643139331237
D;9.238610752409816;21.465446317163433
B;9.248032841296268;20.222086264976852
D;8.877821738038005;17.43733670760421
D;9.02117153101116;22.058291184164258
D;4.509400892655231;22.796882782969725
C;10.810070771711425;15.409191997342278
B;8.308895647290772;22.558206913841342
A;6.7794737624164;27.150321814410177
B;11.506379899465097;24.235365176627315
A;7.835964429916128;25.59425144988312
C;9.322661892232485;21.03152509344467
B;12.93288478237716;14.383097323550725
E;7.181568403950973;15.14213324177813
C;6.934803530804476;21.91932780712647
D;10.538612379124677;25.65658235091386
A;12.298974728020736;36.715471483964336
D;6.851316564536074;25.890931666631623
E;10.815379473674355;12.97738545501499
B;11.161999079923383;15.396364565840106
C;5.881679032615359;33.671103895735996
C;11.59700267581444;18.71366640813933
A;11.753211759684358;20.28508780856773
B;9.376428853487951;14.237498477544626
B;12.504692724596016;29.390620433445463
A;12.27291114864969;23.001999243923752
B;10.20623585143441;15.35239191268813
A;9.097109219350132;14.037048266856374
A;8.054344214834085;21.843223675387232
A;9.924872981267617;20.265237049282714
E;11.139517839408358;24.992661303326763
B;9.351646277918718;23.2818108387632
E;5.60499798947594;18.413117907388266
B;12.53742778915314;16.737190427231802
B;10.380446443689788;19.040347110206998
B;9.240751006646333;16.695914920059426
B;11.714316776846577;19.218826803171428
A;13.049277192965512;20.09864557171629
C;4.396176861024217;14.612414639719658
B;10.868527299844143;23.784079172587283
C;7.1467015783793055;17.777433713181978
C;10.998221013597883;14.948693898287939
A;10.255854404749158;17.89035543030879
A;11.2714530528811;21.453548939721717
C;9.001504771010689;20.49822919887982
B;6.253519776361696;22.532708689426773
A;9.099263617486663;25.390076750453176
E;10.813695270279567;27.8296412240482
A;12.030784657350447;21.71291697612832
C;7.65633739905495;13.58358567658702
E;12.054120853746035;18.385335184818196
B;8.704255420706957;13.974089693701952
A;10.724899763189054;30.181124442273692
A;8.980212094268735;31.92440529516298
B;10.364341255424204;23.90186718497806
A;11.78375526914055;25.150753055834183
C;7.545971845422928;21.505659159419956
A;8.640188206506338;22.196335492764746
B;10.369925174684173;10.415274690025266
E;14.803167322060705;19.55640580845854
D;8.273620575666344;14.713081625922442
C;14.080267771993839;21.68813922523022
B;14.008846607350343;19.642340927668794
C;9.805377698596818;31.680931774076686
B;9.403694947600199;25.499766132337047
B;8.615869602670617;21.707071895129868
A;9.863594939334662;18.398361877162245
D;7.186561134880884;30.05612875255958
B;9.847521965358805;19.82027212324082
A;12.993760547701712;21.990043769811667
B;8.777829875046564;20.25349762656101
B;9.518551392021898;17.575076565756063
D;6.597719051465516;20.21903733431312
C;10.748124176262086;8.228198895930104
C;10.528963369902748;10.713761592552876
A;10.127404719531542;22.097783250017766
B;9.566345899555714;29.409198143164918
B;9.414484162455091;22.089326624865013
A;11.003800467401344;15.677786870620077
B;9.942366796822753;11.342877475595987
C;10.629943743110664;24.707163562853832
A;10.429965634909095;16.596829093909395
B;12.246854574191524;23.85941251131536
B;11.353988194750109;22.339190948394304
A;10.38572368630038;22.869802353528137
B;13.03684406130436;20.201610244121337
E;10.840537058113123;22.301866309817846
D;12.609925377580838;19.28327359246199
E;11.213885216773276;16.18816079379078
B;6.316161842136914;14.219005636903692
A;12.609669526638658;5.689947212174129
B;10.270352482685338;18.913342625572945
B;9.896090458198444;29.11626909771172
D;10.562696694979154;24.380480555225585
A;9.310033676085865;21.36625471085575
B;10.454057720777891;15.595970034265093
A;8.816247867313816;25.984035354554464
B;12.54854451746874;19.28414412918185
C;9.7728237727579;29.449605882734353
B;9.234832314555133;14.113476420231912
B;8.150148368561453;15.500182832164061
B;10.537551578297283;14.91638033468223
B;10.374214200250183;11.107289777395922
C;10.776849227355013;14.377731888849425
D;7.945496224989743;20.619297558595505
E;6.797637602376854;15.726793850896236
C;11.25118260501312;-3.1382519754435805
B;12.969283723753016;26.44563978452073
C;7.947292755220207;9.895437623915567
B;13.178882567123397;23.535369709319824
B;10.567822117472762;20.18728753801739
D;9.98587419089834;32.704236898522055
A;9.204902606908444;25.98174488913572
E;7.230963961150007;16.972372427090153
B;11.9754570318492;15.787618625868127
C;8.448787277124794;29.016366084795713
C;8.4403866485248;11.14477341739153
D;11.98385261977391;21.145279615512248
C;6.234033106656547;19.21327722050197
C;6.952804378663666;17.940643587771945
A;9.963731512983836;22.12108390669055
B;10.586568858009704;21.137359163052054
A;10.969469295937849;22.744404456750466
C;9.396403013207495;20.833853914179702
B;15.06073933728338;22.506088430103485
C;9.544214882468331;20.560191157589568
A;9.538427695794557;16.043438676702113
A;8.406026662372245;20.024007561419573
C;10.247813633042142;15.71368064177588
A;11.22992246409355;15.317740371614898
A;12.40715610906692;17.98309998369349
A;7.0214314711195644;19.283461035584946
E;9.508009323288599;20.211351838086866
C;10.893407221618288;25.498272964179982
B;11.174115069189071;17.00921550475494
B;10.013097315609079;21.181111558848922
B;11.084847939064204;20.708166283662912
C;8.3820722141484;16.34823027520361
C;13.115810864636714;20.44244471723927
A;11.985256205958859;26.01632849106388
A;7.310144425869655;21.119037301300402
A;7.849793903766489;21.35950357416385
C;7.906156499786188;15.768030014343996
C;11.355939941793057;31.813153107229255
B;7.430544467165065;16.109861778064992
A;9.337951331583838;9.993299236715133
A;10.909408792833549;25.161104721308458
E;9.86766813090713;19.311097762109444
B;10.517775031425412;18.18174907431755
C;7.8683945773024835;16.726677317530836
C;11.189708746794489;31.230287745895026
B;8.773576215048006;22.127541671628094
B;9.350760651204117;23.29850732987051
A;10.475463455811973;20.975693741493604
C;10.206156443061696;21.62029768067118
C;10.047960038031185;28.391747663356483
C;8.498746356046489;18.49487203263383
B;9.400901177601616;11.258374726875621
A;10.004367181674072;25.20832792536666
E;7.24982953366583;22.980209673454354
C;9.074934067373242;20.647878877310255
B;10.775359758065694;22.82451944928672
E;7.445126792309315;17.775534678234955
C;12.31316330318848;20.124155497125557
B;12.539226525199686;19.20979847684054
C;7.509698848079829;16.4510704575745
D;12.715239266100278;27.135036698630017
C;9.712836822575731;11.526448235493199
A;10.83702911831411;34.1652930308778
B;9.006697895743507;25.264173255238852
E;11.846089654453523;9.332146791785895
B;10.812188037697334;18.655002023054422
B;8.371693486804793;18.988724504578652
B;7.669596000069423;22.351319773652673
B;7.079395129581554;14.06373037556168
C;10.375883552865513;20.192152060209303
E;11.144942823559472;19.27328361126412
B;11.301931357558884;15.574289824559367
A;9.764037810785243;14.739486611172609
A;7.686007088671272;25.512827880214143
D;8.635850403952434;9.820504759744438
C;12.304697277923852;22.86727361657631
B;9.030742870799838;24.785061841268742
D;10.286835261362953;18.6886499699695
D;7.8486990328502255;20.314237038349976
D;10.67316609091807;26.98096999818429
E;9.084630876641844;15.770890935655657
B;12.093425427551526;16.390085426665255
C;11.547115412413627;17.027097913404152
B;9.008588106850201;26.991953595339687
D;9.746671945304673;27.753762481308243
C;8.897767519918743;11.624658593218285
C;7.1611336069099805;26.03744448386982
C;8.285115140905567;24.913449838083704
A;10.39643465544164;29.321568862698967
B;10.650518996459164;22.310648192758276
E;10.297095807185277;19.73443927832854
E;9.39653389208273;26.871300119429954
A;11.866133211441971;24.193422749010594
A;10.127083809121874;33.46939048489236
A;11.406507656191895;25.752247069770966
C;6.452449735594962;20.921287858543494
D;2.1551994967633155;12.955373717742972
B;10.56757605567616;16.51449693683529
B;7.1504686925570216;11.384270131831904
D;9.575096594573887;18.709627783634822
C;9.395805917950788;25.55640555939707
B;13.174801204831073;19.977973469116908
B;10.799993105887213;26.130351612560435
B;10.331718053597346;22.02544240063408
B;11.673982309267348;17.581446261475943
B;10.736995173678078;20.525750931019783
C;9.084646014023134;22.832580146330578
D;12.14295186050912;20.835340390781695
C;7.780499744223452;20.904105373111484
C;10.646494375067125;15.385699354479762
A;6.904860411727378;17.402142408546705
B;10.40788771503199;33.55076477692786
A;10.38597928354586;27.370798942541256
B;13.352909923829326;11.156954619141704
C;6.870052213116441;5.798186254961831
E;8.798225648292375;20.457154528692335
A;11.645364853148287;25.36083736655594
B;10.670634512794615;16.880348975466756
D;10.360610102675006;26.129952369187627
B;8.087728594082922;20.357927390042505
B;8.818363303817142;19.02163232163815
C;12.490082016446513;24.53669105705109
C;9.896981612492144;16.808745242586387
A;10.750719392288946;18.27976206917808
B;9.769623342447042;24.021003572782778
C;7.6338289695004695;19.811624377603856
B;11.867620852149994;31.452657640266416
A;11.006464769064992;24.16295247713611
C;14.611273674734377;23.77288296999657
A;7.96883724069891;19.70297212360959
C;11.64514584240096;25.248528060257637
B;7.376912067925998;18.064353363190122
E;10.314693135346156;21.694266507197092
B;11.95301317812633;14.502241717972638
B;5.855729767807026;26.23664835338355
A;9.590135051516784;21.743628183570753
B;8.87358053191476;31.895078382187258
D;8.596085403409756;34.35379030201855
E;10.770425304518708;24.579916708598887
B;12.24137141284519;20.41055186724742
B;9.733442569541689;14.323612927246588
C;10.41097285512004;25.428498819552946
D;10.228617506118496;21.26170738337137
B;10.003607012712829;23.22820903492677
B;7.821314724575787;30.378724324737462
B;12.216889203445785;15.053460268019919
C;10.590390736317673;14.45417498911198
A;10.789762980005156;18.58144436977592
C;8.386980741948836;24.92720689851094
B;9.081559204021518;23.32920344128693
C;9.647731604578443;14.625868929825366
A;6.931750613102297;24.539317404214895
B;6.623931349604644;12.792723086640422
B;8.798504138722864;14.973549953906854
C;11.04504153288478;19.30725609686486
A;8.693725220140118;16.67941252414868
B;7.962389604818573;25.33915693190561
B;8.37062869352466;21.718270898006566
B;9.089315153709375;30.593367065763562
C;9.292282074359793;18.516887807873513
C;14.331042904413113;19.26678709375554
D;12.109241256974636;27.26229565437058
B;12.049548224563456;19.454475181257227
D;12.337160728546763;28.964031486245275
B;8.002358261331901;23.24496926230695
A;7.555270770025522;5.883281180687845
A;7.786259416931887;27.065422484896786
B;12.669012266675676;25.47636087871885
C;8.905616422235019;25.70799563666327
C;7.497287635521426;8.534129728728452
C;9.138007599560375;16.022060232373715
B;9.522788936570745;16.467770998659383
