Category1;Value1;Value2
C;9.83233928453967;32.131033834385335
B;10.542428966845048;27.523220699406693
D;11.098029927166522;17.84148718010806
A;7.526269529513161;32.0739502447218
C;12.891188018268643;25.2051819135188
B;6.306409461420008;12.669978045207927
C;8.655463931864587;9.968131526292382
A;9.836224596312722;24.648981411097566
A;10.849195504783108;18.894067000360792
B;13.176187311309574;12.467634624747916
C;6.3091518102876565;18.592869521928606
D;9.009602295271467;26.386679399930017
B;5.772215788824576;15.864940891588049
B;10.087937314520282;15.705204286138951
B;10.567928251880163;18.518705265393237
C;13.20542568217681;19.308895249792158
A;10.265913838780522;17.422732119549664
A;12.11218574981197;23.38394564426585
B;11.19206323654441;24.08117225454066
B;9.154454237353105;19.11624752653597
A;7.207565693437069;15.50969984072276
A;10.574563850715947;16.60761946115531
E;7.041328966989472;28.185746020449642
B;12.61441122468622;31.947659091995774
C;9.700675890517013;11.558634594870455
B;12.414407022826666;12.915758052048204
A;9.064546541344484;16.48454621600672
C;10.562264216670334;28.36006277737556
C;10.44329314654759;17.40714905295681
E;9.934647376847389;23.355159742895694
B;9.159630178099134;18.58875495911184
B;10.809406569243402;16.619795960800275
C;8.172894618786955;18.223132772781355
A;7.606506582392559;12.50148264901145
B;12.50967972963348;24.120055722348525
B;11.478646070026228;15.421031995423164
B;10.156457699926253;16.037699216817145
D;13.354077994865603;14.694015659083561
B;9.489327304070494;29.375871215115694
B;12.669388367816971;16.979208585650667
B;10.375762213018401;21.00857208015509
B;7.975773971359997;7.421394060427929
B;13.719772829105402;4.579414024649168
A;12.0055865625377;12.649200624060313
B;9.782735417253631;25.87535885465695
C;11.478652609507668;20.60836341798199
B;9.217526380905971;30.121010693368362
A;11.682551966610824;26.88762223571848
D;5.2438712437596475;14.824407926089634
C;7.985670076791624;18.610790217974227
A;11.982690667891756;27.973228511641082
B;9.525537285738334;18.01979997069543
B;10.439681017145897;23.878198602051725
C;7.331881601761745;11.65762474447206
E;13.719426532406064;21.72095464349559
C;12.405114048350374;19.537878402029946
A;9.623450940765434;14.892848085528613
C;9.215542082040942;18.821507750163164
A;12.083352160202814;21.594113021172006
B;13.988559269300895;25.623675718723916
A;11.931705742207324;29.542229633361103
E;14.367119373918488;24.712895745649803
B;8.180516387096908;27.273818908169687
C;8.386388646550161;14.100915498464019
B;7.6474837110509695;13.161692785516152
A;10.907988662721946;23.06191015081845
B;10.375821126539138;12.024328872946171
A;9.720892276081699;18.256126310102673
C;11.642782113170528;24.569504341741094
B;12.48868893839763;28.397491431242543
C;6.974226675862716;21.886693259020603
C;8.831095692042735;13.609995265935595
E;11.664546047106153;19.814929031714655
B;9.089491167240668;20.50731559552196
B;8.428738483364869;15.545315835891188
B;12.061224390999838;10.373425599580742
E;7.446421219827445;24.719107243087137
E;9.421717359001821;18.421674564441446
A;10.68181774694413;23.78188303402976
D;8.877387162257817;21.273836416155746
A;11.590590552761366;18.45497505282333
C;8.887270315920814;17.606255014773296
B;12.841173571330973;19.354391345446857
C;9.773287488097369;23.014046329183657
B;11.366881167668021;6.129336470646194
D;11.516347607796016;22.842285607790473
C;8.769976586568031;22.34361546719333
C;5.918869249931556;24.658273242239375
B;10.746023509779025;28.775658239594804
B;10.169247652105527;15.696536861829827
B;11.136056563859203;11.191656972166356
B;9.571780672895107;20.917628761927517
B;9.164092577469264;20.424450057132844
E;14.040550062446107;17.74933737432616
A;7.080813996322977;22.538843503926273
B;11.492207311539882;16.09953128116149
B;8.875823704594723;18.485330323268727
A;9.353338584053855;22.82289388360141
A;9.390679863261122;17.863939627758327
A;8.418284968690662;20.44248794157579
E;11.166844444149548;17.905178906361243
A;12.805231681797807;13.71878786704633
E;10.96447911734505;24.567069882412397
D;10.231417816400642;23.98314868009379
B;8.052373362790533;23.779463220567777
E;11.058076531381435;18.939563737147864
B;14.336221817842024;25.064338410408936
D;9.263531322510968;25.35295215015435
B;9.272950815418197;2.4282556747625677
D;8.902841712931128;27.88555247151612
D;9.046152010088772;19.0486562875235
D;4.535624457314317;20.824036513600504
C;10.834558372265047;13.685921771001631
B;8.334072373020101;28.76197333421578
B;6.805071875322841;18.025521325853106
B;11.53067565253658;12.21970463111029
B;7.8612714579202105;28.08877182932474
C;9.347559304516365;18.829855922076604
B;12.95678750402174;31.37370268876316
E;7.207055731515839;20.03679701916667
C;6.96035884716585;15.511855599549335
D;10.563174772047157;24.803809557384056
B;12.32305210491969;18.47201735882686
D;6.876894883273306;23.545773245127748
E;10.839865611571428;15.82782789548969
A;11.186389716991776;22.8390678068306
A;5.907524506430232;17.533597573400357
C;11.62127346044766;24.375451336756214
B;11.777439505503017;19.33954844960408
A;9.401311451868454;20.814544110227416
B;12.52871342195696;4.04985647564672
B;12.296995706600677;18.363914969925418
B;10.230889820924565;19.584433407259894
B;9.122068776033185;24.259775762400523
B;8.079591074717118;13.57966925492292
B;9.94960447201386;21.527389250259375
E;11.163914670520768;34.97151631710449
A;9.376535704408367;27.070515326196528
E;5.630919694607288;18.940889495135934
A;12.561439467330704;20.479368561514548
B;10.405052414579673;17.153422308767404
A;9.265670987063436;23.328184017508875
A;11.738555239032761;12.313221942069049
B;13.073147846107725;17.52442491307511
C;4.4224316212321195;15.509038343572229
B;10.892998794422287;17.36300462209192
C;7.172198512471544;21.220532702467608
C;11.022656774891136;6.728066996203324
B;10.280494703307623;18.124318855000183
B;11.295813533129358;16.878842828647976
C;9.026490668685069;25.638440355123294
A;6.2792628004059114;14.484170515686628
B;9.12422258058873;21.31647585780047
E;10.838181872209304;18.95610204572563
B;12.054935926128369;26.11750942834442
C;7.6816939179995085;25.185390370701498
E;12.078265692922013;29.93898371000887
B;8.729323216689359;26.355109354637307
B;10.7494108301068;21.745782432471742
B;9.005203858513374;24.732556562050377
B;10.38895166362461;18.41453446438277
B;11.807974599594319;20.601143562658308
C;7.571358772346839;20.860854251228375
B;8.665273654323595;14.763098295561349
A;10.394534044400007;27.628725983958248
E;14.826554742409026;25.87937057126237
D;8.298807020403228;28.25671071564193
C;14.103854366032396;19.040923859856775
B;14.032452879388314;19.479459145046576
C;9.830142112750487;16.10519366466292
A;9.428570033611132;13.038428682026279
A;8.640961750763267;24.014326840539525
B;9.88834331344145;13.391859056975363
D;7.212047086845718;13.095487894909184
A;9.872274767900414;23.61283819862433
B;13.017646496821223;20.94805404441763
B;8.802877399753964;24.05077133737882
A;9.543394832720725;15.423405620140556
D;6.623367241532048;30.86193974171306
C;10.772628844376495;14.593284877098085
C;10.553528421325671;16.874545463203958
B;10.152080408619454;15.649445318784501
A;9.591176171884968;30.64188006391464
A;9.439356275815483;17.61113038732401
B;11.02823469144035;14.154881733640877
B;9.967093467663105;34.426534568460056
C;10.65448097236442;29.403021818827938
B;10.454557962243593;27.197047827033202
A;12.270946311264547;28.98673872419431
B;11.378325934869704;14.365060876922826
B;10.410328203201418;29.951110824363468
B;13.060718140029994;18.643717768384477
E;10.865016264578395;21.988680732286866
C;12.6339170811821;19.777344051478167
E;11.238261558144087;28.193094108853302
A;6.341887607003969;6.270166883895627
B;12.633661300732117;13.581541776891754
A;10.294988786725224;28.97392898793055
A;9.920829879121616;16.193787160226066
D;10.587252452177397;27.930271527689
B;9.334934567702954;15.91598004518346
A;10.47864341024735;18.424416319968714
B;8.841284807074398;31.452675291138576
B;12.57255313275907;24.674940041465106
C;9.797597156187509;21.056888398095452
A;9.259753925693607;23.08009451946623
B;8.175368832430218;26.38263383138792
B;10.562114263492203;20.703780027448147
A;10.398821888251284;23.589847842781865
C;10.801345981127202;34.593447922904716
D;7.970773074732099;13.955454775305952
E;6.823230710771902;20.994508097335938
C;11.275548670186566;17.130520510213955
B;12.993176416740814;14.874916491606427
C;7.972569109981546;20.926659238890124
A;13.202717511320095;14.984170385587504
B;10.59237646251172;14.180610297222984
D;10.010588874557028;19.37487345177692
B;9.229832464296786;23.40030849070604
D;7.256437679223197;22.896959519570146
A;11.999623544525589;19.496607865764645
C;8.473925459833664;12.284897645047067
C;8.465527145779582;11.988007762374536
D;12.008016819293196;22.185590958166586
C;6.259781499678949;16.348494079591774
C;6.978354735421323;21.335287975935216
B;9.988452297405585;20.52882286815816
A;10.611118037936176;9.247458706905263
B;10.993912978920507;29.108523802266973
C;9.421280108296287;11.918585959761003
A;15.084055791245333;18.587823005656674
C;9.56905125234785;12.876135136493986
B;9.563265660162998;16.22118506400784
B;8.43117662650972;16.863610107908244
C;10.272456146998545;17.39495843424629
B;11.254294386872967;18.751162642552572
B;12.43120367977098;30.60927105109863
B;7.046962919702146;14.662580716469165
E;9.532855668544126;23.622562933065865
C;10.917871861266404;27.143923407627653
B;11.198502368053292;22.95370117861762
B;10.037804498737149;28.519066098200256
B;11.109259832858276;23.01245051447131
C;8.407228778228909;22.82645164557198
C;13.139663186384322;27.341421641679062
B;12.009420018761292;21.932779039946126
B;7.335596328096715;27.180189905696125
B;7.875097121466165;21.912163205652178
C;7.931444188431739;27.056880609094833
C;11.38027714416621;29.88377869815008
B;7.455963196705094;17.85034414156371
B;9.362844531312797;17.010549623494853
B;10.933869023719772;28.50277636788792
E;9.892415382765888;26.921462672973803
B;10.542343165465638;9.971505948255299
C;7.8936926701341354;21.41086914560492
C;11.214091749279895;31.391686793881718
B;8.7986249117262;13.557267089966217
B;9.375650321702137;12.811240849408932
B;10.500043247561289;16.036700974907717
C;10.23081043443049;17.47627159831086
C;10.072657615762386;10.801024961662051
C;8.523870774001862;13.62377499213926
A;9.425777033353627;10.357967944996517
B;10.02907677013355;21.21258824261372
E;7.275298053885881;21.087273458415666
C;9.099899733766627;28.56617818961672
B;10.799856922217298;21.69722910417454
E;7.470541504118925;23.505044275735145
A;12.33723677084323;24.16821473861978
A;12.563237707788481;14.4428738060235
C;7.53509576896035;13.7893635707876
D;12.7392019535598;12.992023441063111
C;9.73762673364356;17.458268628779933
B;10.861509291288927;16.985959909128496
B;9.031682362605242;20.40701594264965
E;11.870291810502426;24.66282213321051
B;10.836675054900642;23.493324811917546
B;8.396852910438092;16.935470205188267
A;7.69494886599678;15.927831703762422
A;7.104910607984387;16.60104331921343
C;10.400490780925644;17.318508981300056
E;11.169338159977201;11.6017038308255
B;11.326283440407511;21.782921695942605
B;9.788813614928033;31.434297324349018
B;7.711355433006276;20.08597518826423
D;8.66093704692349;20.353663600978734
C;12.32877307814264;22.6512467049713
B;9.055720712776534;13.482958319830459
D;10.311467024058395;16.10007355981452
D;7.874002552209351;16.668661811295124
D;10.697691411526272;13.245975766121546
E;9.109593871364892;29.800199276971853
B;12.117559437509247;24.47582108257825
C;11.571399942013691;24.938425518326085
A;9.03357205291991;17.974503472821425
D;9.771452534100476;20.81888946606955
C;8.922781999338833;17.482757427196475
C;7.186626564681609;18.679388784868024
C;8.310298418653376;20.38642312021352
B;10.421036221250441;19.019638550616264
A;10.675050556807555;20.31135537243381
E;10.32172474288937;10.971755133233955
E;9.421410951111701;13.587206125808052
B;11.890329845078789;17.462233057793128
B;10.151759586627204;18.415719878846858
B;11.430830926119961;18.4144974057956
C;6.478137950345031;23.299778948370886
D;2.1820716923138397;21.444500971424986
B;10.592130468510202;22.337675122533483
A;7.175964588731846;16.580116993162164
D;9.599924455906734;14.390853832014955
C;9.420683177551602;18.88523100995576
A;13.198637273527005;24.01359332373795
A;10.824483483044984;29.487858912903448
A;10.35633745016065;16.747278270256402
B;11.698231884428704;29.470053007258457
A;10.76150290806153;13.820008259411225
C;9.109609004575521;11.38991245396437
D;12.1670722249162;18.244228040985718
C;7.805822053888902;14.41466237718896
C;10.671027044281464;15.87446168701399
B;6.930423978033745;25.524285553789014
A;10.432486125287376;24.887967824789484
B;10.4105837300246;21.461253975526688
B;13.376696919910916;20.982638005702256
C;6.895625369797249;15.787251000177093
E;8.82326755354487;18.96243738576254
B;11.669622313007235;17.98942438820154
B;10.695160530904644;12.452744380375862
C;10.385221538884714;30.729852365170018
B;8.112966255883025;18.141452772860248
A;8.843399660731471;13.996756530600123
C;12.514106739357976;11.945688632364636
C;9.921720787883984;22.71831911360846
B;10.775223345367976;30.081993672976523
B;9.794397607661008;32.33790568740142
C;7.659191689980187;19.33131570986825
A;11.891817075911208;18.145143644154814
B;11.030898259034107;20.4680398104897
C;14.634713965728238;20.335864671824083
B;7.994107659511503;9.224480007279453
C;11.669403362601871;17.446286042857537
B;7.402345574294801;21.832763004934804
E;10.339317222624503;23.029829412859726
B;11.977185874545908;23.484816876440618
B;5.88158239117792;20.253104533314172
B;9.614958769445524;13.76216796783342
B;8.898601675347376;19.181316180827935
D;8.621183002456105;27.446458168292565
E;10.794923828213728;22.273771110930966
B;12.265464660641909;18.377041342066377
A;9.758226803302536;33.04044887849591
C;10.435570415355896;20.55806789960934
D;10.253265309002575;19.0901404803717
A;10.028316810614486;24.02164376320775
B;7.846625788874917;13.244873887915674
A;12.240989196594594;18.134579855186985
C;10.614938863238084;19.220316257610193
B;10.81425617577296;10.64496211497135
C;8.412135953629008;21.099474576060857
B;9.106523045053532;22.999653290000424
C;9.672539453472519;16.899970883922833
B;6.957306770605271;24.33769280012416
A;6.649572317644063;26.39405730628073
A;8.823545967245519;27.216243829582936
C;11.069464394162251;13.932242246742362
B;8.718795917409297;20.87048286472873
A;7.987661800087427;32.916752573647955
A;8.3957884105304;23.65546930499272
A;9.11427685781777;20.85117483220165
A;9.317187856908163;25.916862167363888
C;14.354560404746275;21.333309674418615
D;12.133370909346144;13.76814404285551
B;12.073694323592797;26.036476419381415
D;12.361227584417394;20.664319067569977
A;8.027619444414054;29.71168144413741
B;7.580655134904501;13.800615411845683
B;7.811580139689076;20.773611884394768
B;12.692987690624053;29.161850238611805
C;8.930628739121133;21.465848624286764
C;7.522687975946205;0.9680697843132293
C;9.162955887898729;24.711493557846325
A;9.547631209738917;26.636985605583504
A;10.561389432344969;20.418950320030717
B;10.526474548799438;15.323933158636919
B;8.368806025509448;25.517267778896667
A;11.39564575186617;19.306017166626134
B;8.746675946130683;8.930222379436827
B;9.712244232985944;27.795813629034228
A;11.39788049195892;30.60518435741892
C;8.741421653806862;16.638817874316373
E;8.886321680593847;20.15617929711493
E;11.207720857667063;31.22828139183025
C;8.309717084751357;29.307192129781924
A;9.255338780728806;23.67443675235313
C;11.135888910999274;28.61252418912909
C;14.131763785172431;18.922272617003273
B;11.235186198454654;12.325427314107401
A;10.969729873741693;27.14796244478657
D;11.086021465552097;19.966575103405148
B;7.878921615548416;11.047403659812971
A;10.255840570510852;16.838765587822763
A;9.965194217594208;18.68766970329966
B;10.66770266614681;19.35931881277247
B;10.2576626959314;15.928800193329153
B;10.783900916405097;14.236038436819399
B;9.401948033142531;10.419207543170387
B;10.141896330527718;10.234134789513973
D;7.569730243626733;19.838321554758068
B;9.385072517767986;21.652819295704603
A;12.805611481579689;14.107632074673347
B;10.66215179445859;28.44980787166537
E;9.982880245293623;17.689979627430603
B;13.815912502315484;19.37949918268805
A;7.303790711141437;19.022963985007436
D;7.806411036451482;9.481967708450156
D;13.449189839839535;25.984808702818327
B;10.116607337439843;23.53623760615369
C;9.539678392357175;28.681080041051928
A;7.626962952415523;28.212823534294103
A;10.919856625444089;22.738997753327567
B;11.113330510984376;23.97388626658062
B;7.836325181440636;13.742815175149872
C;9.744236918223276;17.72860645183755
A;9.353864010662836;18.983957439090545
A;10.536524030610936;16.94924132044889
C;7.78682706017784;28.045015668262522
C;12.527915826201852;21.045489911321738
B;11.85585369833721;15.440976075132994
A;9.29855979891022;27.587721670952988
B;9.59199262404116;21.243540266079435
C;9.751941665367596;25.7052434441714
C;8.468522565714542;13.640902143795302
E;9.138096303082712;21.704113901725577
B;9.484318986445746;15.190611526019893
B;13.249558776322527;21.375823955895157
B;11.917425782752256;23.556607212688277
B;11.893505173200767;13.126873861217291
B;10.76435817349109;19.758146130439627
E;7.7906724669760266;13.604336087424144
B;9.941751445857964;26.05411845935987
B;11.965152931883154;20.34225028417154
C;7.5088748885286725;15.424139016820618
A;11.297466438459873;16.758359597217805
C;14.668649389035693;17.55567641714765
B;12.147758979049401;28.573898200720805
A;12.851989874627836;19.554127994849296
B;10.461267978961732;24.89768048031965
B;11.960041318928985;19.830218025179647
E;8.589399929641727;13.754686106118697
B;11.615999862700725;16.706301649707484
A;11.333126465056552;21.98124780631838
A;10.604373386804005;9.536339254641234
B;12.656000456937315;22.983396684890067
D;8.94743800861559;15.967897769261754
B;9.650698835144597;20.99305590186691
C;10.215582270913869;16.932154360888944
E;7.966056207515626;24.135215076234772
A;10.478449630474982;20.241662511425375
E;6.587797167146643;23.89957642277045
B;12.118042945561012;10.439511262156657
A;10.117959825732875;18.893854100143926
B;8.983212017311454;15.864687066138004
C;8.356423341290583;22.807647835179296
E;9.555681995161557;25.97504907119628
B;11.400850953848154;25.734240144258592
C;11.119886922480548;28.951946180939558
B;8.614023677574266;26.136631695460892
A;8.333097649104554;18.838754522651698
A;11.33814622614576;14.576921541937963
E;8.58041402560339;10.788248435206015
A;10.144497327117598;14.349956091263493
B;10.272151882859088;9.966300609982454
B;10.648663096093538;12.499524189845715
B;11.740778709769188;21.513562564982976
B;7.499480862489247;10.429050453160471
B;6.203445268569229;22.27784316628731
D;8.890128916038677;16.733574424333028
A;13.626774891133767;20.497114049660922
A;14.067944690793926;20.648976517220035
B;13.686056008932919;28.980860691970065
D;9.638854396856214;20.86429475034015
C;6.461462646435711;12.731952646679702
B;5.339923699303858;14.860047601943052
C;8.79697282888761;20.634179141031154
A;9.628672678124863;18.575803292768114
B;12.625244895737087;20.906925087745094
A;11.75984351429704;22.388127072104908
A;10.47939564014078;15.066248803937242
B;8.245511590888142;22.570264082610038
E;8.103681104265558;23.25433863439025
D;10.532826131044422;21.00168340848495
C;11.418428645632545;31.028007090797246
A;10.808257373507846;10.940006117422172
A;7.9560849785168735;30.081977712650087
C;11.3256875046706;18.0465713246449
A;10.876298031452693;15.80972223482604
B;7.883967960547166;22.794305865141723
A;8.45650104421622;16.761594670643035
D;11.401323351235398;25.53544425696714
A;9.555824944711755;17.88443836869442
B;13.202129709465744;26.41784080619277
C;11.02669320099752;14.101562689630555
B;9.05171656912611;21.87916733355928
B;10.00430521463147;15.407727550603113
B;10.151442650127354;22.10407981258345
B;8.56833153824119;11.892120263107017
C;8.200037268978877;12.306136217719995
A;11.42710408465151;17.833684792437907
B;11.714791605444487;26.717519424106513
D;11.231941022394224;11.141315060023544
D;13.054511977769799;27.91684992128512
D;8.941462859017447;22.115416210187732
B;13.372329731805584;26.1874110903143
A;8.223364999185156;20.2454294381414
E;7.999897696361749;21.060916344952602
C;6.505762837129611;18.724562908801317
B;9.133365815604915;18.089659706391785
B;9.017543689771497;24.307987332589164
A;11.07629553914716;14.123445452526084
E;10.51235828101017;20.11893170734652
A;7.6394214270565985;11.040900119328398
A;9.239474723163966;12.555510614403374
B;9.28199144038201;19.538027901687656
C;6.4737249370372805;16.342535950331694
D;8.063357879667942;18.872407140062478
B;8.483508280488913;14.927900411745668
C;12.891170845007672;23.597073867518702
E;10.407506726404856;12.898683482565275
B;11.348683417388497;30.31050426229126
A;7.028265607197939;27.586260668558907
B;12.412481696445017;22.821837838499505
C;12.626197957013009;12.151541776747536
A;6.029122027675037;18.883618532657238
C;8.614466002396322;23.186097724297042
C;11.015968750520345;25.826070655415606
B;11.313132614246582;25.788524427072844
E;8.668095209232172;24.44824961016866
A;9.413880208367967;8.311652152301576
B;8.830277851148765;14.330824073987287
C;10.245486040715388;24.623288899638283
C;12.418408160028271;16.696734021903012
B;8.483051353362196;21.767455161057114
D;12.02580029399283;30.79448160336142
E;8.461797380471252;16.434323001082248
B;8.329923444165807;26.278954380221876
E;11.661448949095814;22.091204365171052
B;11.868075522865238;33.909667326730414
B;11.727061503344757;22.109136420414643
B;7.39384103375408;16.774495978037976
D;9.093065593714325;20.1432919037004
C;11.670234475155848;14.026159398608343
B;10.107771581573108;24.192492882573106
A;7.8779167482254975;17.7198123727876
C;10.941094117926472;20.134021783522257
B;8.59549016192019;26.806351402586188
D;13.612771631503083;13.460942767592769
C;13.113542445368779;25.848336920569864
A;11.23257276189425;11.599723831212486
E;12.745974230583261;19.392209655884926
A;10.154257789256205;22.856713108530585
E;11.55516399292075;24.624319986051205
C;12.979337097659773;13.894906729119157
C;10.515572875426942;30.907358177785227
B;9.514477067305034;22.951969716329813
D;6.616406192153105;24.708592944622524
A;9.858489550256278;22.993091557490743
B;11.671103420795454;14.119025252212396
B;11.915456563936445;15.93016331732565
A;11.03316299725202;27.66251617236935
A;8.942410879844955;27.886406688857733
C;6.072156963791577;9.217537828675177
D;9.03455347958249;24.121494070558583
B;9.416188756139697;19.28725621451349
C;9.399025294057553;22.563917035871555
B;11.261482655673586;21.143064223715328
D;13.994969424376452;21.047259440600328
D;10.271701125719806;15.184247664625218
A;9.591366641523567;26.009472552076204
C;9.506410007578797;16.731572331276993
B;10.273411784401514;19.163246334497217
A;8.36857969493558;15.312928640872542
D;10.265041674851044;20.131292078142906
A;10.926087048234985;12.973250792372028
B;10.443967373212683;17.00566973314585
A;10.939542535295883;25.973673308213165
D;10.89196699763479;13.774904446097935
B;6.481893815154006;24.053206946104638
B;11.298100166850828;12.505251092807839
C;8.68305085715757;16.374620538125328
D;7.833636318143812;16.461153751362644
B;7.816415734374253;25.35894108675666
B;10.891555113396631;27.95190069369346
B;9.579683585196152;18.165394759086894
B;6.661700057705952;12.935327767764193
A;10.980523003597485;17.256301067276354
C;7.146287813392418;17.69884242951798
C;10.304276461425719;17.06895829977634
C;10.501577220337904;19.291925058762672
B;11.795376965707597;15.315193267766062
D;13.587098583054514;13.216604114122674
A;7.296110132683009;9.760518257440253
E;9.919791994834345;25.068711357161874
C;9.472192473730923;21.093055690061647
B;10.891971149715346;23.470540848980818
C;10.455929491213158;22.630488883567295
B;9.319812573712381;19.68517274131068
C;9.14314936972362;19.277730137238905
B;7.792424291673655;30.73731659177247
B;11.999889604164304;17.14450989933698
D;10.942866114518598;20.26768579478312
B;11.85974145927899;17.628118697151876
D;9.40408955979267;14.439279721318144
B;8.711401797673796;33.71612283614263
C;7.868674854395511;23.187617877715184
C;10.742348180840445;16.27619954079887
A;7.945697311478336;15.101179533454797
B;13.721018240265852;24.038250484695936
B;7.4101461943583775;26.47957674255258
B;10.571880232153196;13.706231814061766
B;13.157556804756684;19.041828862746343
C;11.222560187141235;20.237917639692796
E;10.37596141325143;20.282635861603694
D;8.088277172101252;21.39501752946353
C;7.261933826218938;18.46607108872172
C;11.564386680265589;19.48258398831399
C;13.036175324189536;19.801683843459614
B;9.147252635143422;13.405492907790858
E;7.747215446208374;30.56109340971193
C;5.109726483055323;24.411958453504894
A;8.0637215461444;26.113328411637667
B;9.797459736303967;21.6331886905391
A;13.22207609071355;33.95914965859333
A;11.370607251827519;5.6502957056493415
D;10.634713486517064;20.466530209281927
A;9.224691951493389;14.930861734438167
B;8.85870070548812;20.927426238688895
E;12.835231417091938;29.014301459998705
B;10.426077258033514;23.894943165807035
A;5.82066802731399;19.85769963351845
B;8.678002643957852;29.745781937976744
C;8.308751640491195;25.47962719268935
E;8.932483787286413;23.226405004658545
B;11.150221925355147;23.056281452019675
D;9.809880234667741;25.089858202200958
B;9.871022333700761;16.725707308606616
E;12.650933336631386;16.018732972233693
C;8.63217239083606;14.39648099124247
D;13.752082592880768;16.967957247707318
B;8.682465527055228;29.28584650558014
E;10.203058033058467;19.044989881047513
C;9.462458555647524;29.43707289784129
B;10.271481049691724;16.562971341813636
D;10.913649793381481;26.746470792462333
B;10.892142210827332;27.98427658985497
D;8.518891129086896;21.037403504728445
B;7.779500208978493;18.95563348357814
C;15.02967502292249;15.614035843641432
A;9.057008807781122;25.917281002782374
B;11.42275037424381;18.742438659574873
B;6.810314047135872;18.015907790414985
B;9.465639430005883;22.29418661646605
A;9.770382115834439;23.918919536129124
B;10.970080391016003;15.332822514120153
A;4.581302693913331;22.269745860311332
B;10.356900467554347;28.016293219150157
B;7.725861435795702;14.303920625970477
C;10.673223486272473;26.06017245038265
B;7.952623458036767;26.00360237172731
D;8.31421680600283;26.56816843626393
D;9.477606350987228;24.186802957889086
C;7.920631729314989;23.851469486464566
A;9.073903937273059;25.83686625383143
D;7.638616853745826;22.259868546562075
B;6.359380040616218;17.604362709800398
B;12.060063960368382;17.475931810088923
B;7.433327582188181;19.6578015342875
C;9.667447477008972;24.615604044062366
B;11.530078080747742;19.828301857933866
A;8.795161446165073;18.87899916205879
E;8.374833692561479;26.508369889892492
D;10.477062302552042;21.215008558982845
A;12.259962409652108;12.645195664689936
B;7.686724602332655;14.403819942642258
D;9.724497865303043;13.754176188950169
A;6.560676277541783;19.9739615727417
B;9.238525454266401;14.607523319686152
B;10.09310131259617;18.94844377055915
E;8.315932441520728;17.13995859275019
C;9.110978945351048;11.674755056137883
D;7.209033245953918;14.285305603544657
D;10.178825540986177;29.715798412207278
A;12.135517558528818;18.203727693088695
A;7.831027623557883;17.83367734280182
A;8.77971037635307;17.558275306655105
B;11.029526360967777;21.592419014452844
A;12.44822431852116;20.154225948317617
C;7.039153976282151;31.282233900111123
A;9.687234324207317;26.925579303201403
D;10.59081641962036;31.04229323640311
A;9.820654247718316;24.5047507564218
A;5.072491472237637;23.706399612830637
C;11.026614689123509;14.077183344118112
A;13.06254627707876;9.170159870930775
C;10.257970008624364;12.561992227438168
B;7.9630668669576785;11.927077875465557
A;8.998739053193757;19.227813799539263
B;13.56356163213316;25.569685087500147
B;11.8441344466478;16.464889776378186
A;11.30441134748942;15.172851247887138
C;10.737339560786006;25.03220768125243
E;8.70280088106318;15.226675915889473
A;9.623678953365083;29.299795034997715
C;9.868908258982634;14.493104524617365
A;11.123556585787972;25.541321847674453
C;13.041717103878394;21.73281618828173
B;12.260770814990382;7.529658783643072
B;7.186724219266287;15.68060777306755
B;10.472577299070533;25.912277247378142
A;11.497831495141915;11.817004697578113
B;11.262090434505291;17.88954028746798
B;8.766589998613107;12.034500637925248
B;15.851323429227378;19.25591394441699
E;7.471245393158021;22.367510307584098
B;7.8589307797546795;20.79547689068636
A;10.491772233734885;21.28662647587771
B;14.257150456101236;20.764275870687243
A;8.352781868049744;18.708018299129662
B;9.49320054277519;24.802641304817598
B;12.178704504622957;11.673113991943865
A;9.988996324714263;28.902740379898887
B;9.355687463131268;21.02606201196295
B;11.155664908491346;12.307172762477421
B;10.569596603547417;27.93202214162261
B;12.085020548834951;18.897383794234884
B;12.606936917370554;17.010272048772322
B;10.63854774040735;12.42833714529661
C;10.6080154857356;16.390919286748158
A;10.452814772323794;25.121375530887917
A;11.002702373954776;14.89594376117202
B;10.13502166616046;25.248831654357446
E;10.02349416236203;17.936543607807607
B;12.417305642608866;7.385038070370001
B;13.056107710054059;14.173947079056234
C;7.010435626109804;16.677541525624065
B;10.044747573122248;22.766343727518688
B;8.647701423771927;21.27703306049375
A;9.402939216802048;29.70368472438713
D;10.829521408193905;18.22287168826233
A;11.363218646720185;25.445477883440162
C;9.800519690766635;19.2223599083336
E;6.199084451470505;15.362086451731102
B;8.095151410356719;13.220275320920791
B;11.817216123922394;18.299777831567326
B;4.54536803529329;19.927418219551328
A;12.398910773879717;27.710431552949785
A;11.0668835538371;29.61928541926659
E;12.65633768762077;29.599124105543297
C;9.6276818377338;15.937710350305224
A;5.903035862823505;14.809394197060783
B;10.8851989272072;16.40912733840605
D;12.573314653494567;19.057994268052653
E;11.873644842991744;10.481356617708343
D;8.699692994991558;14.448013265820691
B;10.198185133712593;27.22722252108497
C;8.959331868844336;21.62022702439822
B;8.386629312842212;16.827803965951716
B;11.934961475675587;11.003368953825202
B;7.630306058728105;21.48215282648539
A;8.237570460154991;20.271483804099034
C;7.817267888288844;14.440542178827172
B;7.045036932779732;24.09696471819325
B;10.317458695097114;17.086696799525726
A;12.34707685272663;20.889474270455366
B;9.655059153912823;29.522548038396735
